paper_id,doi,review_status,publication_grade,source_reviewed,public_v1_included,exclusion_reason,database_audit_records,activity_records,mechanism_claims,database_final_exists,activity_final_exists,mechanism_final_exists,review_report_exists
doi__10.3389_fmolb.2022.870460,,accepted_with_cautions,True,True,True,,435,812,4,True,True,True,True
doi__10.3389_fnut.2022.1111880,10.3389/fnut.2022.1111880,accepted_with_cautions,True,True,True,,2,64,3,True,True,True,True
doi__10.3389_fphar.2018.01501,10.3389/fphar.2018.01501,accepted_with_cautions,True,True,True,,19,19,3,True,True,True,True
doi__10.3389_fphar.2021.731056,10.3389/fphar.2021.731056,accepted_with_cautions,True,True,True,,40,14,4,True,True,True,True
doi__10.3389_fphar.2021.731499,,accepted_with_cautions,True,True,True,,23,14,4,True,True,True,True
doi__10.3389_fphar.2021.769739,,accepted_with_cautions,True,True,True,,132,52,3,True,True,True,True
doi__10.3389_fphar.2021.783108,,accepted_with_cautions,True,True,True,,44,43,5,True,True,True,True
doi__10.3389_fphar.2024.1334419,,blocked_missing_primary_material,False,True,False,blocked_missing_primary_material,14,40,3,True,True,True,True
doi__10.3389_fphar.2024.1443497,,accepted_with_cautions,True,True,True,,77,118,3,True,True,True,True
doi__10.3389_fphar.2024.1487338,,accepted_with_cautions,True,True,True,,52,43,3,True,True,True,True
doi__10.3389_fpls.2021.753217,,accepted_with_cautions,True,True,True,,261,167,3,True,True,True,True
doi__10.3389_fpls.2021.756357,,accepted_with_cautions,True,True,True,,24,9,3,True,True,True,True
doi__10.3389_fpls.2022.899740,,accepted_with_cautions,True,True,True,,11,4,3,True,True,True,True
doi__10.3389_fpls.2023.1250906,,accepted_with_cautions,True,True,True,,21,10,3,True,True,True,True
doi__10.3389_fvets.2025.1689589,,accepted_with_cautions,True,True,True,,64,28,3,True,True,True,True
doi__10.3390_antibiotics10010036,,accepted_with_cautions,True,True,True,,432,223,5,True,True,True,True
doi__10.3390_antibiotics10060712,,accepted_with_cautions,True,True,True,,87,111,1,True,True,True,True
doi__10.3390_antibiotics10080895,,accepted_with_cautions,True,True,True,,265,184,4,True,True,True,True
doi__10.3390_antibiotics10080896,10.3390/antibiotics10080896,accepted_with_cautions,True,True,True,,19,7,1,True,True,True,True
doi__10.3390_antibiotics10080956,,accepted_with_cautions,True,True,True,,46,110,3,True,True,True,True
doi__10.3390_antibiotics10101208,,accepted_with_cautions,True,True,True,,97,61,4,True,True,True,True
doi__10.3390_antibiotics10121529,,accepted_with_cautions,True,True,True,,242,165,4,True,True,True,True
doi__10.3390_antibiotics11010076,,accepted_with_cautions,True,True,True,,76,299,3,True,True,True,True
doi__10.3390_antibiotics11020166,10.3390/antibiotics11020166,accepted_with_cautions,True,True,True,,24,17,4,True,True,True,True
doi__10.3390_antibiotics11020243,,accepted_with_cautions,True,True,True,,291,213,4,True,True,True,True
doi__10.3390_antibiotics11030411,,accepted_with_cautions,True,True,True,,14,108,3,True,True,True,True
doi__10.3390_antibiotics11040430,,accepted_with_cautions,True,True,True,,70,40,3,True,True,True,True
doi__10.3390_antibiotics11060754,,accepted_with_cautions,True,True,True,,16,6,3,True,True,True,True
doi__10.3390_antibiotics11070952,10.3390/antibiotics11070952,accepted_with_cautions,True,True,True,,105,48,3,True,True,True,True
doi__10.3390_antibiotics11080989,,accepted_with_cautions,True,True,True,,46,66,3,True,True,True,True
doi__10.3390_antibiotics11081048,,accepted_with_cautions,True,True,True,,260,185,4,True,True,True,True
doi__10.3390_antibiotics11081080,,accepted_with_cautions,True,True,True,,234,58,3,True,True,True,True
doi__10.3390_antibiotics11081085,,accepted_with_cautions,True,True,True,,144,142,4,True,True,True,True
doi__10.3390_antibiotics11101285,10.3390/antibiotics11101285,blocked_missing_primary_material,False,True,False,blocked_missing_primary_material,21,20,3,True,True,True,True
doi__10.3390_antibiotics11111491,10.3390/antibiotics11111491,accepted_with_cautions,True,True,True,,75,58,3,True,True,True,True
doi__10.3390_antibiotics11111501,10.3390/antibiotics11111501,accepted_with_cautions,True,True,True,,8,9,4,True,True,True,True
doi__10.3390_antibiotics11111588,,accepted_with_cautions,True,True,True,,226,114,3,True,True,True,True
doi__10.3390_antibiotics11111603,,accepted_with_cautions,True,True,True,,150,90,4,True,True,True,True
doi__10.3390_antibiotics11111619,10.3390/antibiotics11111619,accepted_with_cautions,True,True,True,,232,110,6,True,True,True,True
doi__10.3390_antibiotics11121710,10.3390/antibiotics11121710,accepted_with_cautions,True,True,True,,490,280,3,True,True,True,True
doi__10.3390_antibiotics11121792,,accepted_with_cautions,True,True,True,,75,51,4,True,True,True,True
doi__10.3390_antibiotics12010019,10.3390/antibiotics12010019,accepted_with_cautions,True,True,True,,44,30,3,True,True,True,True
doi__10.3390_antibiotics12030551,,accepted_with_cautions,True,True,True,,139,160,4,True,True,True,True
doi__10.3390_antibiotics12050821,10.3390/antibiotics12050821,accepted_with_cautions,True,True,True,,147,81,3,True,True,True,True
doi__10.3390_antibiotics12071102,10.3390/antibiotics12071102,accepted_with_cautions,True,True,True,,61,26,3,True,True,True,True
doi__10.3390_antibiotics12081283,10.3390/antibiotics12081283,accepted_with_cautions,True,True,True,,135,60,3,True,True,True,True
doi__10.3390_antibiotics12091396,,accepted_with_cautions,True,True,True,,87,41,5,True,True,True,True
doi__10.3390_antibiotics12091404,,accepted_with_cautions,True,True,True,,73,44,3,True,True,True,True
doi__10.3390_antibiotics12121708,,accepted_with_cautions,True,True,True,,17,19,5,True,True,True,True
doi__10.3390_antibiotics13010005,10.3390/antibiotics13010005,accepted_with_cautions,True,True,True,,322,197,4,True,True,True,True
doi__10.3390_antibiotics13010006,,accepted_with_cautions,True,True,True,,237,108,3,True,True,True,True
doi__10.3390_antibiotics13010019,10.3390/antibiotics13010019,accepted_with_cautions,True,True,True,,13,7,4,True,True,True,True
doi__10.3390_antibiotics13010074,,accepted_with_cautions,True,True,True,,79,36,3,True,True,True,True
doi__10.3390_antibiotics13070574,,accepted_with_cautions,True,True,True,,390,380,4,True,True,True,True
doi__10.3390_antibiotics13070615,,accepted_with_cautions,True,True,True,,130,29,3,True,True,True,True
doi__10.3390_antibiotics13080758,,accepted_with_cautions,True,True,True,,199,124,3,True,True,True,True
doi__10.3390_antibiotics13121213,10.3390/antibiotics13121213,accepted_with_cautions,True,True,True,,84,88,3,True,True,True,True
doi__10.3390_antibiotics3040595,,accepted_with_cautions,True,True,True,,84,30,3,True,True,True,True
doi__10.3390_antibiotics4030358,10.3390/antibiotics4030358,accepted_with_cautions,True,True,True,,47,26,3,True,True,True,True
doi__10.3390_antibiotics6030013,,accepted_with_cautions,True,True,True,,171,45,2,True,True,True,True
doi__10.3390_antibiotics6030015,,accepted_with_cautions,True,True,True,,409,1080,3,True,True,True,True
doi__10.3390_antibiotics8010020,,accepted_with_cautions,True,True,True,,64,25,4,True,True,True,True
doi__10.3390_antibiotics8010031,10.3390/antibiotics8010031,needs_targeted_rework,False,True,False,needs_targeted_rework,1,0,2,True,True,True,True
doi__10.3390_antibiotics8020060,,accepted_with_cautions,True,True,True,,31,28,3,True,True,True,True
doi__10.3390_antibiotics8040238,,accepted_with_cautions,True,True,True,,42,22,4,True,True,True,True
doi__10.3390_antibiotics9010023,,accepted_with_cautions,True,True,True,,65,119,5,True,True,True,True
doi__10.3390_antibiotics9010033,,accepted_with_cautions,True,True,True,,8,8,4,True,True,True,True
doi__10.3390_antibiotics9020066,,accepted_with_cautions,True,True,True,,28,12,3,True,True,True,True
doi__10.3390_antibiotics9020085,,accepted_with_cautions,True,True,True,,208,94,3,True,True,True,True
doi__10.3390_antibiotics9020092,,accepted_with_cautions,True,True,True,,13,27,3,True,True,True,True
doi__10.3390_antibiotics9050243,10.3390/antibiotics9050243,accepted_with_cautions,True,True,True,,104,51,4,True,True,True,True
doi__10.3390_antibiotics9060354,,accepted_with_cautions,True,True,True,,160,389,3,True,True,True,True
doi__10.3390_antibiotics9070366,,accepted_with_cautions,True,True,True,,220,95,3,True,True,True,True
doi__10.3390_antibiotics9070384,10.3390/antibiotics9070384,accepted_with_cautions,True,True,True,,13,24,2,True,True,True,True
doi__10.3390_antibiotics9080448,,accepted_with_cautions,True,True,True,,10,16,3,True,True,True,True
doi__10.3390_antibiotics9080454,10.3390/antibiotics9080454,accepted_with_cautions,True,True,True,,37,33,4,True,True,True,True
doi__10.3390_antibiotics9080457,,accepted_with_cautions,True,True,True,,93,32,4,True,True,True,True
doi__10.3390_antibiotics9090566,10.3390/antibiotics9090566,accepted_with_cautions,True,True,True,,60,70,3,True,True,True,True
doi__10.3390_antibiotics9090625,10.3390/antibiotics9090625,accepted_with_cautions,True,True,True,,37,15,4,True,True,True,True
doi__10.3390_antibiotics9090627,10.3390/antibiotics9090627,accepted_with_cautions,True,True,True,,100,85,4,True,True,True,True
doi__10.3390_antibiotics9100661,10.3390/antibiotics9100661,accepted_with_cautions,True,True,True,,9,14,3,True,True,True,True
doi__10.3390_antibiotics9100718,,accepted_with_cautions,True,True,True,,92,38,2,True,True,True,True
doi__10.3390_antibiotics9110831,10.3390/antibiotics9110831,accepted_with_cautions,True,True,True,,21,13,3,True,True,True,True
doi__10.3390_antibiotics9120840,,accepted_with_cautions,True,True,True,,13,53,4,True,True,True,True
doi__10.3390_antibiotics9120844,10.3390/antibiotics9120844,accepted_with_cautions,True,True,True,,94,58,3,True,True,True,True
doi__10.3390_antibiotics9120870,,accepted_with_cautions,True,True,True,,31,179,2,True,True,True,True
doi__10.3390_antibiotics9120921,,accepted_with_cautions,True,True,True,,233,75,3,True,True,True,True
doi__10.3390_biology11091263,,accepted_with_cautions,True,True,True,,239,147,4,True,True,True,True
doi__10.3390_biology12091218,10.3390/biology12091218,accepted_with_cautions,True,True,True,,17,14,4,True,True,True,True
doi__10.3390_biology9070148,10.3390/biology9070148,accepted_with_cautions,True,True,True,,45,55,4,True,True,True,True
doi__10.3390_biology9080209,10.3390/biology9080209,accepted_with_cautions,True,True,True,,288,135,3,True,True,True,True
doi__10.3390_biom10050790,,accepted_with_cautions,True,True,True,,47,24,3,True,True,True,True
doi__10.3390_biom10071014,,blocked_missing_primary_material,False,True,False,blocked_missing_primary_material,38,12,3,True,True,True,True
doi__10.3390_biom11030421,,accepted_with_cautions,True,True,True,,86,41,4,True,True,True,True
doi__10.3390_biom11050761,,accepted_with_cautions,True,True,True,,305,334,5,True,True,True,True
doi__10.3390_biom12060759,,accepted_with_cautions,True,True,True,,407,402,3,True,True,True,True
doi__10.3390_biom13010172,,accepted_with_cautions,True,True,True,,341,192,3,True,True,True,True
doi__10.3390_biom13030576,10.3390/biom13030576,accepted_with_cautions,True,True,True,,42,18,3,True,True,True,True
doi__10.3390_biom13101453,,accepted_with_cautions,True,True,True,,87,42,5,True,True,True,True
doi__10.3390_biom14060659,,accepted_with_cautions,True,True,True,,107,49,3,True,True,True,True
doi__10.3390_biom15060776,,accepted_with_cautions,True,True,True,,255,126,3,True,True,True,True
doi__10.3390_biom8020019,10.3390/biom8020019,accepted_with_cautions,True,True,True,,67,20,3,True,True,True,True
doi__10.3390_biom8040122,,accepted_with_cautions,True,True,True,,25,57,3,True,True,True,True
doi__10.3390_biom9060242,,accepted_with_cautions,True,True,True,,34,7,6,True,True,True,True
doi__10.3390_biom9060249,10.3390/biom9060249,accepted_with_cautions,True,True,True,,158,63,5,True,True,True,True
doi__10.3390_biom9070280,,accepted_with_cautions,True,True,True,,176,56,3,True,True,True,True
doi__10.3390_biom9100598,,accepted_with_cautions,True,True,True,,101,54,2,True,True,True,True
doi__10.3390_biom9100628,,accepted_with_cautions,True,True,True,,90,46,3,True,True,True,True
doi__10.3390_biom9110646,,accepted_with_cautions,True,True,True,,177,132,3,True,True,True,True
doi__10.3390_biom9110667,,accepted_with_cautions,True,True,True,,54,36,3,True,True,True,True
doi__10.3390_biomedicines10092071,,accepted_with_cautions,True,True,True,,187,280,2,True,True,True,True
doi__10.3390_biomedicines8070185,,accepted_with_cautions,True,True,True,,82,74,3,True,True,True,True
doi__10.3390_cancers12092448,,accepted_with_cautions,True,True,True,,15,46,5,True,True,True,True
doi__10.3390_cells9091989,,accepted_with_cautions,True,True,True,,3,15,3,True,True,True,True
doi__10.3390_cimb43030087,10.3390/cimb43030087,accepted_with_cautions,True,True,True,,57,21,2,True,True,True,True
doi__10.3390_cimb47080673,,accepted_with_cautions,True,True,True,,31,20,2,True,True,True,True
doi__10.3390_foods14010008,10.3390/foods14010008,accepted_with_cautions,True,True,True,,117,116,3,True,True,True,True
doi__10.3390_ijms13066849,10.3390/ijms13066849,accepted_with_cautions,True,True,True,,196,72,3,True,True,True,True
doi__10.3390_ijms131115042,,accepted_with_cautions,True,True,True,,76,28,2,True,True,True,True
doi__10.3390_ijms15045680,10.3390/ijms15045680,accepted_with_cautions,True,True,True,,9,9,4,True,True,True,True
doi__10.3390_ijms17040552,,accepted_with_cautions,True,True,True,,88,115,4,True,True,True,True
doi__10.3390_ijms17070983,,accepted_with_cautions,True,True,True,,39,61,3,True,True,True,True
doi__10.3390_ijms18020339,,accepted_with_cautions,True,True,True,,297,190,4,True,True,True,True
doi__10.3390_ijms18030544,10.3390/ijms18030544,accepted_with_cautions,True,True,True,,81,28,3,True,True,True,True
doi__10.3390_ijms19010067,,accepted_with_cautions,True,True,True,,184,81,4,True,True,True,True
doi__10.3390_ijms19020487,,accepted_with_cautions,True,True,True,,26,14,3,True,True,True,True
doi__10.3390_ijms19061685,,accepted_with_cautions,True,True,True,,10,26,4,True,True,True,True
doi__10.3390_ijms19082170,10.3390/ijms19082170,accepted_with_cautions,True,True,True,,55,25,13,True,True,True,True
doi__10.3390_ijms19102951,,accepted_with_cautions,True,True,True,,158,131,3,True,True,True,True
doi__10.3390_ijms19103041,,accepted_with_cautions,True,True,True,,20,71,2,True,True,True,True
doi__10.3390_ijms19123781,,accepted_with_cautions,True,True,True,,234,124,3,True,True,True,True
doi__10.3390_ijms20030623,,accepted_with_cautions,True,True,True,,101,46,3,True,True,True,True
doi__10.3390_ijms20061417,,accepted_with_cautions,True,True,True,,153,68,4,True,True,True,True
doi__10.3390_ijms20143604,,accepted_with_cautions,True,True,True,,39,42,4,True,True,True,True
doi__10.3390_ijms20163954,,accepted_with_cautions,True,True,True,,123,90,5,True,True,True,True
doi__10.3390_ijms20174184,,accepted_with_cautions,True,True,True,,141,78,3,True,True,True,True
doi__10.3390_ijms20184558,,accepted_with_cautions,True,True,True,,105,80,5,True,True,True,True
doi__10.3390_ijms20215426,,accepted_with_cautions,True,True,True,,149,210,4,True,True,True,True
doi__10.3390_ijms20235904,,accepted_with_cautions,True,True,True,,235,185,3,True,True,True,True
doi__10.3390_ijms21030887,10.3390/ijms21030887,accepted_with_cautions,True,True,True,,264,170,3,True,True,True,True
doi__10.3390_ijms21031140,10.3390/ijms21031140,accepted_with_cautions,True,True,True,,220,250,6,True,True,True,True
doi__10.3390_ijms21041470,,accepted_with_cautions,True,True,True,,172,156,3,True,True,True,True
doi__10.3390_ijms21134578,10.3390/ijms21134578,accepted_with_cautions,True,True,True,,125,128,4,True,True,True,True
doi__10.3390_ijms21155460,,accepted_with_cautions,True,True,True,,336,186,4,True,True,True,True
doi__10.3390_ijms21165632,10.3390/ijms21165632,accepted_with_cautions,True,True,True,,189,128,4,True,True,True,True
doi__10.3390_ijms21165829,,accepted_with_cautions,True,True,True,,248,114,3,True,True,True,True
doi__10.3390_ijms21186713,10.3390/ijms21186713,accepted_with_cautions,True,True,True,,55,24,3,True,True,True,True
doi__10.3390_ijms21186810,,accepted_with_cautions,True,True,True,,190,98,5,True,True,True,True
doi__10.3390_ijms21186908,,accepted_with_cautions,True,True,True,,23,16,3,True,True,True,True
doi__10.3390_ijms21186952,,accepted_with_cautions,True,True,True,,68,29,3,True,True,True,True
doi__10.3390_ijms21197141,,accepted_with_cautions,True,True,True,,72,35,4,True,True,True,True
doi__10.3390_ijms21197208,,accepted_with_cautions,True,True,True,,356,378,7,True,True,True,True
doi__10.3390_ijms21197367,,accepted_with_cautions,True,True,True,,334,168,3,True,True,True,True
doi__10.3390_ijms21217912,10.3390/ijms21217912,accepted_with_cautions,True,True,True,,104,73,4,True,True,True,True
doi__10.3390_ijms21228624,,accepted_with_cautions,True,True,True,,296,238,3,True,True,True,True
doi__10.3390_ijms21228722,,accepted_with_cautions,True,True,True,,34,28,4,True,True,True,True
doi__10.3390_ijms21239104,,accepted_with_cautions,True,True,True,,9,5,3,True,True,True,True
doi__10.3390_ijms21239134,,accepted_with_cautions,True,True,True,,75,214,4,True,True,True,True
doi__10.3390_ijms21249637,,accepted_with_cautions,True,True,True,,383,388,4,True,True,True,True
doi__10.3390_ijms22052377,10.3390/ijms22052377,accepted_with_cautions,True,True,True,,88,33,3,True,True,True,True
doi__10.3390_ijms22052643,,accepted_with_cautions,True,True,True,,61,31,3,True,True,True,True
doi__10.3390_ijms22073666,,accepted_with_cautions,True,True,True,,295,145,4,True,True,True,True
doi__10.3390_ijms22083926,,accepted_with_cautions,True,True,True,,57,37,4,True,True,True,True
doi__10.3390_ijms22094509,,accepted_with_cautions,True,True,True,,124,68,3,True,True,True,True
doi__10.3390_ijms22115540,,accepted_with_cautions,True,True,True,,209,184,5,True,True,True,True
doi__10.3390_ijms22115617,10.3390/ijms22115617,accepted_with_cautions,True,True,True,,160,124,3,True,True,True,True
doi__10.3390_ijms22115630,10.3390/ijms22115630,accepted_with_cautions,True,True,True,,65,30,2,True,True,True,True
doi__10.3390_ijms22136679,,accepted_with_cautions,True,True,True,,383,244,3,True,True,True,True
doi__10.3390_ijms22137041,,accepted_with_cautions,True,True,True,,111,270,1,True,True,True,True
doi__10.3390_ijms22157959,10.3390/ijms22157959,accepted_with_cautions,True,True,True,,207,128,5,True,True,True,True
doi__10.3390_ijms22158231,10.3390/ijms22158231,accepted_with_cautions,True,True,True,,138,176,4,True,True,True,True
doi__10.3390_ijms22158243,,accepted_with_cautions,True,True,True,,318,141,3,True,True,True,True
doi__10.3390_ijms22179427,,accepted_with_cautions,True,True,True,,23,98,3,True,True,True,True
doi__10.3390_ijms221810156,,accepted_with_cautions,True,True,True,,77,42,3,True,True,True,True
doi__10.3390_ijms222111681,10.3390/ijms222111681,accepted_with_cautions,True,True,True,,194,75,3,True,True,True,True
doi__10.3390_ijms222111869,,needs_targeted_rework,False,True,False,needs_targeted_rework,36,0,1,True,True,True,True
doi__10.3390_ijms222312718,,accepted_with_cautions,True,True,True,,36,17,2,True,True,True,True
doi__10.3390_ijms23020883,,accepted_with_cautions,True,True,True,,14,17,3,True,True,True,True
doi__10.3390_ijms23042060,,accepted_with_cautions,True,True,True,,461,467,3,True,True,True,True
doi__10.3390_ijms23116345,,accepted_with_cautions,True,True,True,,47,130,4,True,True,True,True
doi__10.3390_ijms23137173,10.3390/ijms23137173,accepted_with_cautions,True,True,True,,27,9,4,True,True,True,True
doi__10.3390_ijms23147979,,accepted_with_cautions,True,True,True,,200,117,3,True,True,True,True
doi__10.3390_ijms23148029,,accepted_with_cautions,True,True,True,,83,89,5,True,True,True,True
doi__10.3390_ijms23158269,,accepted_with_cautions,True,True,True,,30,119,3,True,True,True,True
doi__10.3390_ijms231810558,,accepted_with_cautions,True,True,True,,1,5,3,True,True,True,True
doi__10.3390_ijms232113316,,accepted_with_cautions,True,True,True,,120,66,4,True,True,True,True
doi__10.3390_ijms232213844,10.3390/ijms232213844,accepted_with_cautions,True,True,True,,424,297,4,True,True,True,True
doi__10.3390_ijms232214151,,accepted_with_cautions,True,True,True,,416,120,4,True,True,True,True
doi__10.3390_ijms232415594,,accepted_with_cautions,True,True,True,,6,23,4,True,True,True,True
doi__10.3390_ijms24010267,,accepted_with_cautions,True,True,True,,48,41,5,True,True,True,True
doi__10.3390_ijms24010779,10.3390/ijms24010779,accepted_with_cautions,True,True,True,,49,83,3,True,True,True,True
doi__10.3390_ijms24043951,,accepted_with_cautions,True,True,True,,360,177,4,True,True,True,True
doi__10.3390_ijms24086901,,accepted_with_cautions,True,True,True,,25,16,3,True,True,True,True
doi__10.3390_ijms24119251,10.3390/ijms24119251,accepted_with_cautions,True,True,True,,28,24,4,True,True,True,True
doi__10.3390_ijms241814053,,accepted_with_cautions,True,True,True,,27,15,5,True,True,True,True
doi__10.3390_ijms241814268,,accepted_with_cautions,True,True,True,,30,18,3,True,True,True,True
doi__10.3390_ijms241914472,10.3390/ijms241914472,accepted_with_cautions,True,True,True,,408,227,4,True,True,True,True
doi__10.3390_ijms242216423,,accepted_with_cautions,True,True,True,,15,23,4,True,True,True,True
doi__10.3390_ijms252413688,,accepted_with_cautions,True,True,True,,60,36,2,True,True,True,True
doi__10.3390_ijms26010051,,accepted_with_cautions,True,True,True,,24,10,5,True,True,True,True
doi__10.3390_ijms26041702,,accepted_with_cautions,True,True,True,,388,309,4,True,True,True,True
doi__10.3390_insects10020042,,accepted_with_cautions,True,True,True,,20,13,2,True,True,True,True
doi__10.3390_insects12050466,10.3390/insects12050466,accepted_with_cautions,True,True,True,,27,9,3,True,True,True,True
doi__10.3390_insects14100794,,accepted_with_cautions,True,True,True,,36,48,2,True,True,True,True
doi__10.3390_jof6030184,,accepted_with_cautions,True,True,True,,247,237,2,True,True,True,True
doi__10.3390_jof7020129,,accepted_with_cautions,True,True,True,,130,60,4,True,True,True,True
doi__10.3390_jof7060439,,accepted_with_cautions,True,True,True,,43,24,4,True,True,True,True
doi__10.3390_jof7060457,,accepted_with_cautions,True,True,True,,42,88,3,True,True,True,True
doi__10.3390_jof7110941,,accepted_with_cautions,True,True,True,,13,5,3,True,True,True,True
doi__10.3390_jof8020174,10.3390/jof8020174,accepted_with_cautions,True,True,True,,30,14,4,True,True,True,True
doi__10.3390_jof9111115,,accepted_with_cautions,True,True,True,,25,14,3,True,True,True,True
doi__10.3390_life15020242,,accepted_with_cautions,True,True,True,,217,109,5,True,True,True,True
doi__10.3390_life15101568,,accepted_with_cautions,True,True,True,,19,10,3,True,True,True,True
doi__10.3390_md10122912,10.3390/md10122912,accepted_with_cautions,True,True,True,,9,17,3,True,True,True,True
doi__10.3390_md11030944,10.3390/md11030944,accepted_with_cautions,True,True,True,,47,104,4,True,True,True,True
doi__10.3390_md11061836,,accepted_with_cautions,True,True,True,,63,123,3,True,True,True,True
doi__10.3390_md11061878,,accepted_with_cautions,True,True,True,,5,51,5,True,True,True,True
doi__10.3390_md11124761,,accepted_with_cautions,True,True,True,,18,10,3,True,True,True,True
doi__10.3390_md11124834,,accepted_with_cautions,True,True,True,,21,9,2,True,True,True,True
doi__10.3390_md12020871,,accepted_with_cautions,True,True,True,,181,52,2,True,True,True,True
doi__10.3390_md12063203,,accepted_with_cautions,True,True,True,,13,7,2,True,True,True,True
doi__10.3390_md12105240,,accepted_with_cautions,True,True,True,,165,75,5,True,True,True,True
doi__10.3390_md12115657,,accepted_with_cautions,True,True,True,,24,46,2,True,True,True,True
doi__10.3390_md13031432,,accepted_with_cautions,True,True,True,,13,9,1,True,True,True,True
doi__10.3390_md13052602,,accepted_with_cautions,True,True,True,,72,28,4,True,True,True,True
doi__10.3390_md13053029,,accepted_with_cautions,True,True,True,,14,35,3,True,True,True,True
doi__10.3390_md14040072,,accepted_with_cautions,True,True,True,,90,48,2,True,True,True,True
doi__10.3390_md14050096,,accepted_with_cautions,True,True,True,,59,48,5,True,True,True,True
doi__10.3390_md14070136,10.3390/md14070136,accepted_with_cautions,True,True,True,,22,40,2,True,True,True,True
doi__10.3390_md14120227,,accepted_with_cautions,True,True,True,,56,50,3,True,True,True,True
doi__10.3390_md14120228,,accepted_with_cautions,True,True,True,,46,40,3,True,True,True,True
doi__10.3390_md15030078,,accepted_with_cautions,True,True,True,,18,25,3,True,True,True,True
doi__10.3390_md15070205,,accepted_with_cautions,True,True,True,,46,56,4,True,True,True,True
doi__10.3390_md15080261,,accepted_with_cautions,True,True,True,,155,42,3,True,True,True,True
doi__10.3390_md15090287,10.3390/md15090287,accepted_with_cautions,True,True,True,,3,7,4,True,True,True,True
doi__10.3390_md15110364,,accepted_with_cautions,True,True,True,,25,8,3,True,True,True,True
doi__10.3390_md16090290,,accepted_with_cautions,True,True,True,,10,3,2,True,True,True,True
doi__10.3390_md16090305,,accepted_with_cautions,True,True,True,,42,78,3,True,True,True,True
doi__10.3390_md16100366,10.3390/md16100366,accepted_with_cautions,True,True,True,,11,4,3,True,True,True,True
doi__10.3390_md16110401,,accepted_with_cautions,True,True,True,,138,81,3,True,True,True,True
doi__10.3390_md16120466,,accepted_with_cautions,True,True,True,,192,90,4,True,True,True,True
doi__10.3390_md17020127,,accepted_with_cautions,True,True,True,,44,89,3,True,True,True,True
doi__10.3390_md17030159,,accepted_with_cautions,True,True,True,,66,42,3,True,True,True,True
doi__10.3390_md17060376,,accepted_with_cautions,True,True,True,,365,150,2,True,True,True,True
doi__10.3390_md17070413,,accepted_with_cautions,True,True,True,,30,15,3,True,True,True,True
doi__10.3390_md17090488,,accepted_with_cautions,True,True,True,,63,48,3,True,True,True,True
doi__10.3390_md18010051,,accepted_with_cautions,True,True,True,,11,65,9,True,True,True,True
doi__10.3390_md18010056,,accepted_with_cautions,True,True,True,,10,6,3,True,True,True,True
doi__10.3390_md18080380,10.3390/md18080380,accepted_with_cautions,True,True,True,,40,54,3,True,True,True,True
doi__10.3390_md18110532,,accepted_with_cautions,True,True,True,,180,62,2,True,True,True,True
doi__10.3390_md18120620,,accepted_with_cautions,True,True,True,,73,70,3,True,True,True,True
doi__10.3390_md18120631,10.3390/md18120631,accepted_with_cautions,True,True,True,,9,21,5,True,True,True,True
doi__10.3390_md19040232,10.3390/md19040232,accepted_with_cautions,True,True,True,,102,153,2,True,True,True,True
doi__10.3390_md19060303,,accepted_with_cautions,True,True,True,,210,206,3,True,True,True,True
doi__10.3390_md19080451,,accepted_with_cautions,True,True,True,,139,67,5,True,True,True,True
doi__10.3390_md19100528,,accepted_with_cautions,True,True,True,,3,4,2,True,True,True,True
doi__10.3390_md20010077,,accepted_with_cautions,True,True,True,,27,12,3,True,True,True,True
doi__10.3390_md20020085,10.3390/md20020085,accepted_with_cautions,True,True,True,,128,53,3,True,True,True,True
doi__10.3390_md20030158,,accepted_with_cautions,True,True,True,,138,54,3,True,True,True,True
doi__10.3390_md20030167,,accepted_with_cautions,True,True,True,,148,110,4,True,True,True,True
doi__10.3390_md20070451,,accepted_with_cautions,True,True,True,,26,36,3,True,True,True,True
doi__10.3390_md20080517,,accepted_with_cautions,True,True,True,,414,241,4,True,True,True,True
doi__10.3390_md20100591,10.3390/md20100591,accepted_with_cautions,True,True,True,,11,2,2,True,True,True,True
doi__10.3390_md20100651,,accepted_with_cautions,True,True,True,,79,79,4,True,True,True,True
doi__10.3390_md21020074,,accepted_with_cautions,True,True,True,,29,20,3,True,True,True,True
doi__10.3390_md22100463,10.3390/md22100463,accepted_with_cautions,True,True,True,,94,51,6,True,True,True,True
doi__10.3390_md23080330,,accepted_with_cautions,True,True,True,,37,19,3,True,True,True,True
doi__10.3390_md8082384,,accepted_with_cautions,True,True,True,,35,30,1,True,True,True,True
doi__10.3390_md9010071,10.3390/md9010071,accepted_with_cautions,True,True,True,,48,38,1,True,True,True,True
doi__10.3390_md9101969,,accepted_with_cautions,True,True,True,,22,19,3,True,True,True,True
doi__10.3390_md9112469,10.3390/md9112469,accepted_with_cautions,True,True,True,,14,40,1,True,True,True,True
doi__10.3390_membranes11010048,10.3390/membranes11010048,accepted_with_cautions,True,True,True,,36,16,5,True,True,True,True
doi__10.3390_microorganisms10050881,,accepted_with_cautions,True,True,True,,22,100,4,True,True,True,True
doi__10.3390_microorganisms10081538,,accepted_with_cautions,True,True,True,,14,6,2,True,True,True,True
doi__10.3390_microorganisms11112778,,accepted_with_cautions,True,True,True,,50,32,3,True,True,True,True
